2.180130722932330656e+01 6.124840159999999969e+02 5.366632855270834668e+00
2.678399952255639249e+01 -2.729398640000000569e+02 4.572489976928983957e+00
2.778053798120300755e+01 -2.729398640000000569e+02 4.572489976928983957e+00
2.877707643984962260e+01 1.523526480000000447e+02 3.461215793818440911e+00
2.977361489849624121e+01 1.056013579999999337e+02 6.780773556645028899e-01
3.077015335714285627e+01 1.155515000000001464e+02 1.099532816447666539e+00
3.176669181578947487e+01 1.875343309090911248e+02 8.566663817862470998e-01
3.276323027443608993e+01 2.653872096000000624e+02 1.621497695895640190e+00
3.375976873308270854e+01 2.597460044705881614e+02 4.979301442220558926e-01
3.475630719172932004e+01 2.255969710270271946e+02 1.428101530529533925e+00
3.575284565037593865e+01 1.633462131851852064e+02 1.345577504008596215e+00
3.674938410902255725e+01 8.673939685245863984e+01 8.925787551763079142e-01
3.774592256766916876e+01 1.190068872911390940e+02 1.274878115683525159e+00
3.874246102631578736e+01 1.381382614890510183e+02 1.179151648140607911e+00
3.973899948496240597e+01 1.136095257528087927e+02 6.743222659177485756e-01
4.073553794360902458e+01 9.636057347867267708e+01 7.032565051246294496e-01
4.173207640225564319e+01 1.142661449816849313e+02 8.930425244928468231e-01
4.272861486090225469e+01 1.196662683243244345e+02 7.068272751128080733e-01
4.372515331954887330e+01 1.158538625565528832e+02 4.799162311840806106e-01
4.472169177819549191e+01 1.241709289710983484e+02 3.931548483778760095e-01
4.571823023684210341e+01 1.213701559906103853e+02 4.442853558607898767e-01
4.671476869548872202e+01 1.212262044995692918e+02 4.556206187240446348e-01
4.771130715413534062e+01 1.094259456857719641e+02 3.865836799642353716e-01
4.870784561278195213e+01 1.082461538707558475e+02 4.640983906983368601e-01
4.970438407142857073e+01 1.138937567088606784e+02 3.953067562911630750e-01
5.070092253007518934e+01 1.069294738492094439e+02 3.933000897661195761e-01
5.169746098872180085e+01 1.015047685137831053e+02 4.142080180214562923e-01
5.269399944736841945e+01 1.009610112506329500e+02 3.742626518307317629e-01
5.369053790601503806e+01 9.822134080644445930e+01 3.714262214435498644e-01
5.468707636466164956e+01 9.172632888510928240e+01 4.120183641779507355e-01
5.568361482330827528e+01 9.083462446522911193e+01 3.970514832679505890e-01
5.668015328195488678e+01 8.655012471820332109e+01 3.630631157830730427e-01
5.767669174060149828e+01 8.283327636342664846e+01 3.357258296478167203e-01
5.867323019924812399e+01 8.353311657659820355e+01 2.888522027695594185e-01
5.966976865789473550e+01 8.419525887236119388e+01 2.634037800554162589e-01
6.066630711654134700e+01 8.176385171578277777e+01 2.610763576149213727e-01
6.166284557518797271e+01 8.144326257402832425e+01 2.116639608395490812e-01
6.265938403383458422e+01 8.009461877305146515e+01 1.878848902719310876e-01
6.365592249248120282e+01 7.438860206242418371e+01 2.195149527188895722e-01
6.465246095112780722e+01 7.117251747507447135e+01 2.640218158483826905e-01
6.564899940977443293e+01 6.939782800296387677e+01 2.504286393271159539e-01
6.664553786842105865e+01 6.792984886851644433e+01 2.245962170349594389e-01
6.764207632706765594e+01 6.413510067192555653e+01 1.717826489008787982e-01
6.863861478571428165e+01 5.995374811939336723e+01 1.784923573143026299e-01
6.963515324436090737e+01 5.843540839825317335e+01 1.957883786576465057e-01
7.063169170300750466e+01 5.826755819324039720e+01 1.711415942428220205e-01
7.162823016165413037e+01 5.601758000237066426e+01 1.715456412008294351e-01
7.262476862030075608e+01 5.318080322088036382e+01 1.101055214639301283e-01
7.362130707894736759e+01 5.187856135931735935e+01 1.253751421936945554e-01
7.461784553759397909e+01 4.655834752278155264e+01 1.323481812025839310e-01
7.561438399624060480e+01 4.323046945170244726e+01 8.351655548954810271e-02
7.661092245488721630e+01 4.306212839793976599e+01 9.571586018521986705e-02
7.760746091353382781e+01 3.992391836250595816e+01 1.059808684445582155e-01
7.860399937218045352e+01 3.730657839194679326e+01 8.835965833084609422e-02
7.960053783082706502e+01 3.550488975224760679e+01 7.541807106089754020e-02
8.059707628947367652e+01 3.291684408271953544e+01 5.146565353772820928e-02
8.159361474812030224e+01 3.026605917838861615e+01 4.740669352753375948e-02
8.259015320676692795e+01 2.800681419784780246e+01 4.207306607559870015e-02
8.358669166541352524e+01 2.684957072256014143e+01 1.529784682847303533e-02
8.458323012406015096e+01 2.433496219571907204e+01 3.620064376605507117e-02
8.557976858270677667e+01 1.969096120355328594e+01 3.913626779889214230e-02
8.657630704135337396e+01 1.677589471483349826e+01 2.552225838505784578e-02
8.757284549999999967e+01 1.618193498329566182e+01 7.373328649858672257e-02
8.856938395864662539e+01 1.434707610538765721e+01 6.663435666153269543e-02
8.956592241729322268e+01 1.104196199156501557e+01 7.830461472070900097e-02
9.056246087593984839e+01 8.522441361908079216e+00 1.008108860374267585e-01
9.155899933458647411e+01 8.097954057045967602e+00 8.703432922711283604e-02
