2.180130722932330656e+01 8.991562278171603140e+00
2.678399952255639249e+01 8.991562278171603140e+00
2.977361489849624121e+01 7.199802808943546850e+00
3.077015335714285627e+01 7.045652129116293239e+00
3.176669181578947487e+01 7.605267917051715898e+00
3.276323027443608993e+01 7.605267917051708793e+00
3.375976873308270854e+01 6.593667005373236023e+00
3.475630719172932004e+01 6.426612920710068622e+00
3.575284565037593865e+01 5.465201753555437136e+00
3.674938410902255725e+01 5.590364896509450787e+00
3.774592256766916876e+01 5.624266448185132106e+00
3.874246102631578736e+01 4.674074164635289463e+00
3.973899948496240597e+01 4.572721670375015535e+00
4.073553794360902458e+01 4.291081912379182128e+00
4.173207640225564319e+01 4.078907392435555224e+00
4.272861486090225469e+01 3.728872089266721090e+00
4.372515331954887330e+01 3.562216649217157638e+00
4.472169177819549191e+01 3.015211368873672804e+00
4.571823023684210341e+01 2.968114685210573533e+00
4.671476869548872202e+01 2.651202974443847005e+00
4.771130715413534062e+01 2.394416576284954523e+00
4.870784561278195213e+01 2.190279243699985834e+00
4.970438407142857073e+01 1.982153345462962513e+00
5.070092253007518934e+01 1.763899779442951399e+00
5.169746098872180085e+01 1.565013205774302030e+00
5.269399944736841945e+01 1.404251772148983335e+00
5.369053790601503806e+01 1.269770501354070547e+00
5.468707636466164956e+01 1.078041260887711239e+00
5.568361482330827528e+01 8.802342748848728249e-01
5.668015328195488678e+01 7.623178614356866944e-01
5.767669174060149828e+01 6.047055884833723027e-01
5.867323019924812399e+01 4.892796994911225994e-01
5.966976865789473550e+01 3.716320093042497774e-01
6.066630711654134700e+01 2.429399558543865467e-01
6.166284557518797271e+01 1.235713799895128417e-01
6.265938403383458422e+01 3.199362462710730881e-02
6.365592249248120282e+01 -6.807147637988020250e-02
6.465246095112780722e+01 -1.501780023123266972e-01
6.564899940977443293e+01 -2.245613385602966972e-01
6.664553786842105865e+01 -3.083445371636264198e-01
6.764207632706765594e+01 -3.590616392516396971e-01
6.863861478571428165e+01 -4.259548515966997684e-01
6.963515324436090737e+01 -4.943622810582279925e-01
7.063169170300750466e+01 -5.389757579330440862e-01
7.162823016165413037e+01 -5.808484562602096446e-01
7.262476862030075608e+01 -6.063507490711455006e-01
7.362130707894736759e+01 -6.569685065254660117e-01
7.461784553759397909e+01 -6.711267878115840801e-01
7.561438399624060480e+01 -6.696626121035933465e-01
7.661092245488721630e+01 -6.961296607128719671e-01
7.760746091353382781e+01 -7.037319100029897356e-01
