2.950000000000000000e+01 3.154633556139847528e+00
3.050000000000000000e+01 2.643807932373857028e+00
3.150000000000000000e+01 2.260815680117751469e+00
3.250000000000000000e+01 1.132350428299959688e+00
3.350000000000000000e+01 1.545195643705747912e+00
3.450000000000000000e+01 1.021124793189736479e+00
3.550000000000000000e+01 4.392032477400142909e-01
3.650000000000000000e+01 -2.126622738466270590e-01
3.750000000000000000e+01 -3.385013208479925595e-01
3.850000000000000000e+01 -7.484608185439967087e-01
3.950000000000000000e+01 -1.473601902779240191e+00
4.050000000000000000e+01 -1.950638290251259122e+00
4.150000000000000000e+01 -2.136435381683361001e+00
4.250000000000000000e+01 -2.336597223073876961e+00
4.350000000000000000e+01 -2.750122598377126693e+00
4.450000000000000000e+01 -3.071903113147618214e+00
4.550000000000000000e+01 -3.337437914539792772e+00
4.650000000000000000e+01 -3.747438939706791317e+00
4.750000000000000000e+01 -4.074157974966805540e+00
4.850000000000000000e+01 -4.382678081204277376e+00
4.950000000000000000e+01 -4.635510903040763964e+00
5.050000000000000000e+01 -4.936041117970392911e+00
5.150000000000000000e+01 -5.185291952785114233e+00
5.250000000000000000e+01 -5.396918119579493300e+00
5.350000000000000000e+01 -5.599755105420912926e+00
5.450000000000000000e+01 -5.798949027889363173e+00
5.550000000000000000e+01 -5.978693773348160434e+00
5.650000000000000000e+01 -6.160106870399037149e+00
5.750000000000000000e+01 -6.329889851553287983e+00
5.850000000000000000e+01 -6.487907615146017548e+00
5.950000000000000000e+01 -6.606092838645565735e+00
6.050000000000000000e+01 -6.729472946890362017e+00
6.150000000000000000e+01 -6.849789737160225656e+00
6.250000000000000000e+01 -6.959938461661813847e+00
6.350000000000000000e+01 -7.074518034300890434e+00
6.450000000000000000e+01 -7.164243765794562790e+00
6.550000000000000000e+01 -7.238585359066181724e+00
6.650000000000000000e+01 -7.302755073735393232e+00
6.750000000000000000e+01 -7.376668266300761445e+00
6.850000000000000000e+01 -7.432722148506948123e+00
6.950000000000000000e+01 -7.490584970626382066e+00
7.050000000000000000e+01 -7.539342121643850092e+00
7.150000000000000000e+01 -7.587159162488117836e+00
7.250000000000000000e+01 -7.633449935312971668e+00
7.350000000000000000e+01 -7.669408956844113057e+00
7.450000000000000000e+01 -7.716876593138558782e+00
7.550000000000000000e+01 -7.744077076132870552e+00
7.650000000000000000e+01 -7.769871042865275079e+00
