2.950000000000000000e+01 3.833333333333300175e+00 7.216878364870484876e-03
3.050000000000000000e+01 2.270270270270259516e+00 7.150679219093894132e-03
3.150000000000000000e+01 2.088888888888931206e+00 5.328701692569394986e-03
3.250000000000000000e+01 8.495575221238879093e-01 1.251516426878624940e-03
3.350000000000000000e+01 1.190082644628148278e+00 2.862893896808172030e-03
3.450000000000000000e+01 1.339622641509492951e+00 1.247995901445218174e-03
3.550000000000000000e+01 8.564231738034777663e-01 2.181424190892663172e-03
3.650000000000000000e+01 1.228007181328592656e+00 9.328819430366416029e-04
3.750000000000000000e+01 9.002695417789537968e-01 2.334300279738828329e-04
3.850000000000000000e+01 9.246525237746539005e-01 7.016578673472725165e-04
3.950000000000000000e+01 1.250727650727696982e+00 6.678743619209025857e-04
4.050000000000000000e+01 1.199633139712659613e+00 1.335041611794375062e-03
4.150000000000000000e+01 9.551637279596433272e-01 1.533837516134763318e-03
4.250000000000000000e+01 7.381473377096766653e-01 2.063039478308552723e-04
4.350000000000000000e+01 1.000636537237426182e+00 8.459002719479292521e-04
4.450000000000000000e+01 1.083770132469226155e+00 2.094468786409081997e-04
4.550000000000000000e+01 1.041644277270250996e+00 2.621281072152747797e-04
4.650000000000000000e+01 9.132796403821145104e-01 4.796331907585112348e-04
4.750000000000000000e+01 8.216260495597111913e-01 3.510458204339085521e-04
4.850000000000000000e+01 8.935586553143082256e-01 6.553533000216724483e-04
4.950000000000000000e+01 8.579755501222904313e-01 6.098173992437989563e-05
5.050000000000000000e+01 7.490046969357990747e-01 1.419906759959824042e-04
5.150000000000000000e+01 6.964385317398580355e-01 1.187175793376054581e-04
5.250000000000000000e+01 6.943900249953571802e-01 1.197936335939859756e-04
5.350000000000000000e+01 6.480349896579014057e-01 1.722563939231377061e-04
5.450000000000000000e+01 6.028153175241186545e-01 5.551636091873618343e-05
5.550000000000000000e+01 5.726042797967920706e-01 2.611644433826251590e-05
5.650000000000000000e+01 5.589866923199622306e-01 1.145807138340158816e-04
5.750000000000000000e+01 5.122291858750429583e-01 1.178981829984553667e-04
