3.005239311240310229e+01 9.117336387254189276e+02 1.976609359836783142e+01
3.105112533720929946e+01 9.441352875883595743e+02 4.923704310842280663e+00
3.204985756201550373e+01 3.210327489898117165e+03 5.383106109875224377e+01
3.304858978682170800e+01 2.583640506269421621e+03 3.278340466168631195e+01
3.404732201162790517e+01 1.012073836175790916e+03 7.965051897826717209e+01
3.504605423643410944e+01 1.648832980199044869e+03 3.115765012908186904e+01
3.604478646124030661e+01 4.989834765249090196e+03 2.752446212550578153e+01
3.704351868604651088e+01 2.461983008432642691e+03 3.057346253775726197e+01
3.804225091085271515e+01 6.386426652126990575e+02 2.157660514971115617e+01
3.904098313565891232e+01 5.746320204662615652e+02 1.335948778669806458e+01
4.003971536046511659e+01 9.370347736251738979e+02 1.546253267203109338e+01
4.103844758527131376e+01 7.754271446818281220e+03 4.581836031848854418e+01
4.203717981007751803e+01 6.579066564341123922e+03 3.149236164084208411e+01
4.303591203488372230e+01 1.756821971426121763e+03 1.024970862666644278e+00
4.403464425968991947e+01 3.175738719340568878e+03 1.186896665899639558e+01
4.503337648449612374e+01 3.838111202989833600e+03 1.017592290847194292e+01
4.603210870930232801e+01 2.192974916257850509e+03 6.334236433043018977e+00
4.703084093410852518e+01 1.408121752235687836e+03 8.218659501064498940e+00
4.802957315891472945e+01 1.825279511786030298e+03 6.425298790367694579e+00
4.902830538372092661e+01 2.922730565070204193e+03 1.010884035320289165e+01
5.002703760852713089e+01 2.841811046640592849e+03 6.132697399907474534e+00
5.102576983333333516e+01 1.966466279160307067e+03 1.309032299554129253e+00
5.202450205813953232e+01 2.249820989273102896e+03 4.808828637313225407e+00
5.302323428294573660e+01 3.191624121882176496e+03 5.594482435374880325e+00
5.402196650775193376e+01 3.546316533470552258e+03 7.958937920804831201e+00
5.502069873255813803e+01 3.221506612773724555e+03 7.089544824375658472e+00
5.601943095736434231e+01 3.673615301485193868e+03 5.190568658373175381e+00
