2.750000000000000000e+01 -8.000000000000003553e+00 1.234683945163475460e+00
2.850000000000000000e+01 1.144000000000000483e+02 7.856207736560947286e-01
2.950000000000000000e+01 9.985185185185183343e+01 5.513669258927763606e-01
3.050000000000000000e+01 1.182272727272727337e+02 6.318907332445468095e-01
3.150000000000000000e+01 1.127658193618171651e+02 1.976239319555414542e-01
3.250000000000000000e+01 8.172814814814815065e+01 2.613674184208510387e-01
3.350000000000000000e+01 6.900014515894903866e+01 2.118662734309355866e-01
3.450000000000000000e+01 7.160368073239698106e+01 7.923327258011368668e-02
3.550000000000000000e+01 9.882525887573964951e+01 5.465775960097120356e-02
3.650000000000000000e+01 9.290704224297806491e+01 6.307616533071706832e-02
3.750000000000000000e+01 9.315473938745280691e+01 1.287616470987631434e-01
3.850000000000000000e+01 9.948702839143552978e+01 1.024133728841910423e-01
3.950000000000000000e+01 1.001496103639050688e+02 1.404504936859463371e-01
4.050000000000000000e+01 1.012014779941078331e+02 1.420410841325185636e-01
4.150000000000000000e+01 1.010433340304068395e+02 7.394696914981527258e-02
4.250000000000000000e+01 9.668140258353299998e+01 9.620292603553808053e-02
4.350000000000000000e+01 9.804841688825960944e+01 7.924089542641407635e-02
4.450000000000000000e+01 1.003477523955611304e+02 9.413787308716371760e-02
4.550000000000000000e+01 9.995977231839087551e+01 9.769251613498454445e-02
4.650000000000000000e+01 1.010021729532934813e+02 8.513202704777118879e-02
4.750000000000000000e+01 1.022510727003023163e+02 9.490351412556101429e-02
4.850000000000000000e+01 1.053914891811758991e+02 8.214169377040753117e-02
4.950000000000000000e+01 1.064075721144196933e+02 6.651399597162922783e-02
5.050000000000000000e+01 1.076540471205369016e+02 7.705100238539887292e-02
5.150000000000000000e+01 1.097982458937848520e+02 8.617436818841030244e-02
5.250000000000000000e+01 1.097177891927602218e+02 8.309895931350708143e-02
5.350000000000000000e+01 1.102133128196928453e+02 8.504634758151452534e-02
5.450000000000000000e+01 1.130275372412538815e+02 9.064490111691356211e-02
5.550000000000000000e+01 1.137366396357042930e+02 8.889987254592511545e-02
5.650000000000000000e+01 1.143890224669440414e+02 8.288011129813455113e-02
5.750000000000000000e+01 1.167756781672080564e+02 8.217892581428976051e-02
5.850000000000000000e+01 1.183513172364264960e+02 8.825124014682485252e-02
5.950000000000000000e+01 1.199099495321581514e+02 9.261834631087963177e-02
6.050000000000000000e+01 1.221044182353139149e+02 9.433381721855622903e-02
6.150000000000000000e+01 1.244975981741844748e+02 8.932205111475061132e-02
6.250000000000000000e+01 1.264971213253526514e+02 8.363454526522332011e-02
6.350000000000000000e+01 1.277186501621024917e+02 8.490153380921905413e-02
6.450000000000000000e+01 1.288892455533779753e+02 8.137213477141870543e-02
6.550000000000000000e+01 1.308237830352930473e+02 8.547739615749078146e-02
6.650000000000000000e+01 1.328755156032726745e+02 8.773931973775102311e-02
6.750000000000000000e+01 1.345939253748217652e+02 8.693786117884269582e-02
6.850000000000000000e+01 1.362419479337767712e+02 9.048621128408668168e-02
6.950000000000000000e+01 1.375908264935876844e+02 9.136298916439315743e-02
7.050000000000000000e+01 1.396620692016418275e+02 8.857639326537507241e-02
7.150000000000000000e+01 1.421967139713943595e+02 8.957258541478364811e-02
7.250000000000000000e+01 1.439020293859031483e+02 9.493230616387393628e-02
7.350000000000000000e+01 1.457504037496175329e+02 9.322278939197126135e-02
7.450000000000000000e+01 1.477280050999461309e+02 8.763894491089284366e-02
7.550000000000000000e+01 1.498565065957307070e+02 8.986648613894887561e-02
7.650000000000000000e+01 1.520093342885357401e+02 9.491743833721319468e-02
7.750000000000000000e+01 1.539864836114822708e+02 9.703477518033144789e-02
7.850000000000000000e+01 1.565225246175248799e+02 9.709040859642537047e-02
7.950000000000000000e+01 1.584347564521558525e+02 1.008669166305385667e-01
8.050000000000000000e+01 1.602756020296435508e+02 1.018790928404224583e-01
8.150000000000000000e+01 1.624882886582416006e+02 1.012783090789343698e-01
8.250000000000000000e+01 1.643690524804152631e+02 9.853537667235134911e-02
8.350000000000000000e+01 1.663922374749496953e+02 1.011394121127886792e-01
8.450000000000000000e+01 1.690576712422654282e+02 1.024710187669567174e-01
8.550000000000000000e+01 1.712665933653429136e+02 1.020026166110553356e-01
8.650000000000000000e+01 1.729768802161061672e+02 1.061159111074374134e-01
8.750000000000000000e+01 1.748672760264611270e+02 1.094439374414093030e-01
8.850000000000000000e+01 1.772990675517586681e+02 1.099437371134201896e-01
8.950000000000000000e+01 1.798175865423815480e+02 1.085059220563447391e-01
9.050000000000000000e+01 1.817334723785818937e+02 1.093023321454873742e-01
9.150000000000000000e+01 1.838890111775558012e+02 1.084632860316275677e-01
9.250000000000000000e+01 1.869417600124499756e+02 1.077379207291040836e-01
9.350000000000000000e+01 1.891970626989187849e+02 1.122010042263792418e-01
9.450000000000000000e+01 1.907411451077390154e+02 1.188243344995614376e-01
9.550000000000000000e+01 1.935062892137143251e+02 1.215078355257090681e-01
9.650000000000000000e+01 1.962865459784807172e+02 1.180099799572964375e-01
9.750000000000000000e+01 1.986771789752054076e+02 1.186443524548233264e-01
9.850000000000000000e+01 2.011185112931956667e+02 1.250979603120888073e-01
9.950000000000000000e+01 2.036615171917136990e+02 1.137767388756366210e-01
1.005000000000000000e+02 2.065905822510744940e+02 1.106212318169820102e-01
1.015000000000000000e+02 2.096136120419415079e+02 1.197073749544384225e-01
1.025000000000000000e+02 2.124053775671331721e+02 1.244868192799765960e-01
1.035000000000000000e+02 2.151143163575385984e+02 1.187898654951436567e-01
1.045000000000000000e+02 2.189459505255397573e+02 1.135078929091184463e-01
1.055000000000000000e+02 2.216173274692662574e+02 1.141779632474156786e-01
1.065000000000000000e+02 2.234133873341389176e+02 1.194663964169833531e-01
1.075000000000000000e+02 2.255113219958560364e+02 1.170695895988127788e-01
1.085000000000000000e+02 2.284493057872349766e+02 1.218207208994300378e-01
1.095000000000000000e+02 2.316615129023006432e+02 1.245615827060651826e-01
1.105000000000000000e+02 2.344089790386644836e+02 1.206515347624619872e-01
1.115000000000000000e+02 2.380807076276645660e+02 1.304760056344018704e-01
1.125000000000000000e+02 2.417037115035729187e+02 1.322077387418164052e-01
